"hour_id","4850303_0_cu_ul_flow_mbyte","4850303_0_ct_ul_flow_mbyte","4850303_0_cu_dl_flow_mbyte","4850303_0_ct_dl_flow_mbyte","4850303_1_cu_ul_flow_mbyte","4850303_1_ct_ul_flow_mbyte","4850303_1_cu_dl_flow_mbyte","4850303_1_ct_dl_flow_mbyte","4850303_2_cu_ul_flow_mbyte","4850303_2_ct_ul_flow_mbyte","4850303_2_cu_dl_flow_mbyte","4850303_2_ct_dl_flow_mbyte","4850319_0_cu_ul_flow_mbyte","4850319_0_ct_ul_flow_mbyte","4850319_0_cu_dl_flow_mbyte","4850319_0_ct_dl_flow_mbyte","4850319_1_cu_ul_flow_mbyte","4850319_1_ct_ul_flow_mbyte","4850319_1_cu_dl_flow_mbyte","4850319_1_ct_dl_flow_mbyte","4850319_2_cu_ul_flow_mbyte","4850319_2_ct_ul_flow_mbyte","4850319_2_cu_dl_flow_mbyte","4850319_2_ct_dl_flow_mbyte","4850319_6_cu_ul_flow_mbyte","4850319_6_ct_ul_flow_mbyte","4850319_6_cu_dl_flow_mbyte","4850319_6_ct_dl_flow_mbyte","4850319_7_cu_ul_flow_mbyte","4850319_7_ct_ul_flow_mbyte","4850319_7_cu_dl_flow_mbyte","4850319_7_ct_dl_flow_mbyte","4850319_8_cu_ul_flow_mbyte","4850319_8_ct_ul_flow_mbyte","4850319_8_cu_dl_flow_mbyte","4850319_8_ct_dl_flow_mbyte","4857676_129_cu_ul_flow_mbyte","4857676_129_ct_ul_flow_mbyte","4857676_129_cu_dl_flow_mbyte","4857676_129_ct_dl_flow_mbyte"
"2023051020","1230.68608","279.92999","5226.70292","1834.76634","1795.18169","551.59616","15716.96714","2162.88288","1701.27232","955.21679","9069.01299","9076.55827","250.86658","493.3059","3116.48568","2593.78087","1097.62292","188.2803","3453.98085","1492.30105","675.85979","381.35264","8538.88935","2101.68157","903.06934","425.12539","8233.08358","5456.89222","1087.98854","495.66049","12406.99326","5778.21624","1532.88211","1297.77024","12107.08784","9989.66901","0.10676","10.91638","1.86157","707.15028"
"2023051021","379.13253","154.03299","4363.06292","2250.62649","1001.72999","104.55338","16931.38918","1289.19221","1306.05734","909.66032","8276.86941","8845.0865","303.13922","362.59211","5309.17697","3123.72162","555.06069","216.41713","3591.54079","1487.69506","886.33438","333.40443","8853.02414","1785.17874","657.43255","216.17845","5899.78995","3245.75802","670.55026","333.25455","7380.85386","5447.36498","1703.37899","542.89666","11081.25913","10320.28061","0.10929","8.52243","1.72107","245.33765"
"2023051022","397.79636","168.6069","4294.96734","3120.36842","1025.15598","155.37934","14884.61482","2025.65995","729.01214","506.88564","7252.26266","6093.40976","467.84529","228.61735","5204.6383","1670.3985","295.82461","132.39902","4900.9649","982.06039","1577.76811","102.09996","9504.03448","1327.322","755.23441","300.62748","7367.55161","5387.60347","801.11948","300.82886","13932.64634","3320.05253","1835.67133","660.10095","13977.55921","11123.73514","0.27233","17.14556","1.29695","86.16896"
"2023051023","459.73801","172.83506","4464.85638","2505.9909","1185.20303","265.23934","11089.16239","1726.97391","940.46286","519.60126","7105.9052","6690.82335","387.84558","847.34181","6453.19394","2743.3801","440.16423","95.28096","1969.19254","959.28512","1035.88982","141.20754","6960.73102","657.17213","791.48238","428.3588","6289.30308","5576.88066","597.08023","609.55163","8055.01395","4576.99974","3008.61809","1090.83826","10544.51902","9338.38921","0.19407","13.77497","0.5734","147.95817"
"2023051100","633.24679","135.12556","6705.4513","1937.12304","1817.3441","180.59251","11894.12569","2787.87906","446.58145","352.50405","6383.34197","5546.3014","383.87661","724.21931","4840.0146","3546.54769","721.22175","86.01191","2325.60704","1385.44619","817.54878","654.0696","8143.3058","896.07038","1151.82523","311.49831","6928.1342","4897.75776","534.23816","329.78354","6968.89986","6298.57931","2431.19311","828.47028","9429.84951","10062.61278","0.62329","20.90064","19.31089","34.60654"
"2023051101","540.36258","337.76683","4851.81679","2471.83953","1440.59855","131.46446","12240.4568","1910.09836","530.64436","404.57332","5398.43511","4587.63408","557.73555","870.02959","5625.95851","2796.54069","1606.63167","78.52821","4321.32505","610.93289","894.08244","201.98761","6997.36575","1151.96113","591.05202","475.17618","5501.47266","2343.80952","1707.03206","328.53835","6310.25352","2892.95886","2175.78576","639.10837","11469.68517","7101.90982","0.53724","41.13774","4.90145","362.69424"
"2023051102","822.68377","282.06458","5864.62144","4615.58274","1002.6124","113.52703","10079.18632","1553.41788","498.12091","174.11353","4353.2556","2434.07314","910.76408","204.26184","8308.18823","4692.49433","439.85193","124.90259","4777.66733","1464.14342","1590.47056","148.91048","6375.82399","1098.2053","1281.04016","926.08209","8322.35216","2936.57908","2056.50595","433.25008","8470.58261","3080.46991","2023.83178","664.54566","11873.08772","6033.22305","0.49611","20.91611","4.66337","385.99317"
"2023051103","1074.00811","296.89204","4297.14761","3149.71108","739.27777","85.40916","7956.13","869.24069","789.67598","195.40333","4466.18987","1595.74242","818.31438","192.39235","5294.37886","2557.26636","504.9859","73.13251","2874.5268","1650.26284","341.37941","878.70404","2752.68194","1853.29942","719.87249","266.22539","7772.78155","3399.07271","1816.42299","504.00722","10342.18173","3510.79964","1044.21682","1453.27497","12215.94994","9078.52738","0.21793","66.14686","0.38387","567.49142"
"2023051104","526.61741","327.78265","5066.46586","3352.74487","732.58604","134.38928","4536.57292","1508.21352","788.18985","368.72215","3711.58563","2354.23051","243.03118","387.62534","1691.46547","1828.95409","1573.06836","73.65044","2195.10802","2117.06409","229.43002","103.69237","1792.20486","703.19172","653.32332","480.65623","6155.60672","2714.39629","1183.2751","549.10836","7385.08781","4482.29272","2095.97637","1725.84878","12148.28484","10143.36392","0.03319","36.33596","0.05499","146.57143"
"2023051105","1064.95602","210.93614","6728.07009","3201.9907","413.34373","138.7029","1709.01835","3186.10228","1146.13852","178.0434","3858.94321","2190.11421","236.35442","142.33548","2106.52492","1531.23599","941.59361","113.41813","2903.0593","1745.58723","285.00542","137.73932","2500.14606","795.99961","576.68107","280.22058","4081.88081","3115.17755","1482.82502","349.39726","7823.89091","4006.62425","1904.36722","2020.41695","13516.40659","12943.33026","0.19193","12.86657","0.3331","166.88466"
"2023051106","1017.40435","555.20207","7907.63606","4880.76166","708.20421","361.43983","5695.44515","1680.43202","805.21393","132.35545","3745.46675","1121.82874","570.4949","210.2929","3819.50534","2227.37598","397.0906","171.3456","2976.00882","1816.7406","120.58271","414.7827","1983.68465","1823.61683","454.71036","459.78655","2880.82828","4467.70283","1093.14","474.59659","5843.47235","4449.30396","1850.04062","1266.88768","10978.03574","13235.88893","0.00729","27.92203","0.02425","685.54459"
"2023051107","408.81571","214.48783","4214.77984","3090.68325","574.07837","838.89935","2480.1767","2095.7146","296.43801","60.18829","2854.78803","834.01425","124.82573","113.27006","2428.00297","2167.78728","188.82078","83.08829","2619.45675","632.33182","108.80712","238.80973","1243.21322","1331.16996","194.36462","441.12991","3748.64852","3040.85791","907.82479","325.64963","6178.40649","2315.59897","626.57525","921.08447","8159.61623","9124.40889","0.00837","5.43277","0.01365","15.44873"
"2023051108","750.64387","154.72991","3709.79783","2277.82376","181.88914","193.32191","2044.36817","1276.29053","195.86526","46.22226","1645.63739","1938.99692","48.8096","46.16004","1406.6361","1308.1741","52.28781","11.83913","1464.40866","140.81804","107.59273","37.20047","1010.24225","782.52804","48.46956","51.08686","848.61716","1575.04437","1190.87447","308.61152","5559.10755","2012.63555","313.78837","522.50645","3968.94083","6428.06828","0","9e-05","0","0.00053"
"2023051109","170.44431","125.38172","2472.47717","993.81163","45.31137","32.76527","602.8496","475.41259","189.78312","15.14158","1938.21186","694.50637","32.87842","23.97478","1054.61311","738.7674","15.53198","4.45876","300.60235","155.55138","29.77939","12.5708","659.40749","372.64396","42.46186","11.82441","393.00928","126.49192","108.65543","71.03535","3049.15184","2095.24841","154.01415","144.31709","2616.28773","3248.86985","0","0","0","0"
"2023051110","322.08598","199.37674","1013.92282","2252.97605","31.99393","5.11967","257.06834","244.1111","33.56871","13.59861","372.90858","318.02335","18.66143","27.36512","514.85294","522.36395","16.2273","0.51963","449.05873","1.17217","11.80459","6.23359","177.35721","380.3359","33.56907","6.02968","339.37364","62.64462","60.04494","39.30954","1246.21711","882.18266","109.83096","62.24321","1947.60973","606.43685","0","0","0","0"
"2023051111","31.3924","209.6073","215.37029","471.54458","3.62928","0.03859","3.22913","0.05744","3.54123","10.92947","12.40715","66.44543","8.51285","28.88044","140.93492","617.86407","24.57897","1.58323","581.6227","32.99766","24.19473","5.09385","170.196","148.47322","59.42183","15.19275","599.33082","25.45","1026.23905","27.89993","495.72535","681.76236","92.98285","105.03999","1232.12574","1333.07504","0","0","0","0"
"2023051112","35.38768","171.53112","585.14427","258.34016","16.69904","28.16712","201.51613","1159.33588","0.31232","5.13785","0.43105","144.85818","3.41164","14.42453","28.91179","257.51239","10.24219","6.39571","169.3899","122.17078","18.14593","3.73328","379.37401","51.06393","26.90386","12.88198","449.511","135.4097","76.43737","15.76814","550.03192","21.74224","86.24889","76.13669","1424.45201","1756.08328","0","0","0","0"
"2023051113","4.79669","18.67227","68.56452","20.94103","32.83289","63.2175","398.32762","405.60083","0","0","0","0","6.11515","16.5806","50.32667","479.63286","13.36819","12.10143","109.40078","240.92574","117.98947","184.13902","2248.41166","93.64378","37.80339","16.45283","517.56084","340.35942","207.26918","64.81381","782.75796","185.57644","80.60777","37.07855","1851.18559","372.23061","0","0","0","0"
"2023051114","56.91866","50.52177","1033.58227","347.64887","59.09759","12.77763","749.15842","214.59458","50.0186","19.74492","842.86861","410.07073","11.50733","21.844","190.72432","584.05172","47.9197","4.94949","555.29285","57.30098","25.39422","18.84108","528.97116","497.72306","74.64468","48.07657","1139.88297","729.32861","63.14661","48.94706","1032.15275","1164.15102","159.88022","75.77336","2323.41143","1211.63919","0","0","0","0"
"2023051115","295.24685","74.15239","2650.4016","711.54825","159.97946","33.79159","3631.52178","712.63596","459.74888","268.59789","4285.33971","6036.97056","65.35056","66.71335","526.68788","1011.73765","216.10582","24.35253","1265.17617","615.57593","88.58504","54.64871","1090.11988","753.84416","234.00595","130.97395","2424.35348","1739.5855","159.70867","88.92653","1715.17781","1880.02693","478.89943","278.07441","6847.92162","3981.62059","1e-05","9.19572","1e-05","303.32354"
"2023051116","270.00892","146.56143","3138.04788","1474.8663","701.21725","97.71468","16299.28655","2586.64972","513.89635","500.4144","5924.10256","13454.72233","213.20743","91.74157","2444.78861","1176.84356","324.27265","104.21287","4779.50854","1559.12701","336.2152","130.66508","4420.74621","1977.34798","460.82612","204.56998","5400.48459","2742.6538","530.04665","338.51832","6530.16602","3707.17604","800.61682","416.48572","8539.29496","5066.21916","7.39238","3.23164","105.17043","22.93523"
"2023051117","528.14345","97.02389","3612.27721","607.37244","1697.34474","149.72581","17337.58975","3253.32148","1150.78568","745.99792","5890.73481","5567.96155","242.53677","96.61081","3414.92317","1374.25526","258.89415","86.13016","5266.41714","1174.21906","589.29596","75.64366","8795.55501","1512.49152","689.38095","400.58687","5854.98819","4630.166","516.5274","219.94015","8052.73534","3102.96438","1126.73272","473.18449","9848.96891","6624.18467","6.12448","27.21613","32.24681","59.00324"
"2023051118","573.14673","158.06511","6408.2299","774.0226","1428.98401","362.62672","12951.47452","2559.59874","879.99519","1157.20697","7393.28519","5929.0674","478.04767","143.5803","6976.99416","2032.54745","482.91288","89.4936","4740.7454","598.3951","985.30086","95.4567","9338.4393","2121.1678","636.79784","447.33585","7012.99667","3825.39787","1007.38913","603.14254","14200.22579","4529.90387","1168.92755","719.68874","9099.47337","7646.80059","14.62216","17.3605","55.2924","85.4875"
"2023051119","658.18662","267.47609","6486.77138","2934.4734","1425.58007","333.389","11599.97824","1926.29272","1091.6685","567.9514","8047.84362","4810.76918","635.99062","317.60343","6491.75871","1484.70139","428.86801","124.4076","4161.41851","1775.39453","910.32119","189.38769","9216.62071","1788.02174","941.36646","411.06282","7391.72894","4915.27029","1014.14723","457.79676","8164.14334","5192.08952","1145.11908","803.05298","9677.74779","5543.05181","1.75443","95.13111","3.25029","148.37625"
"2023051120","912.35666","1037.6038","6769.4668","3628.42796","912.85585","1829.66965","13982.60304","4586.37243","1557.04395","1143.5748","10321.32213","17138.0638","563.52099","273.25781","8058.48729","3613.56247","407.19485","87.96384","7470.696","1362.55992","694.39116","353.91035","8085.98752","3407.19072","666.79181","352.58684","7054.68544","4579.08052","927.26162","436.93345","10900.64319","5713.22376","970.77427","823.96419","10822.74072","9778.7012","0.10619","18.5464","0.31167","38.2035"
"2023051121","744.87981","174.93025","6570.17281","2675.31185","705.5175","266.14259","13798.24491","5457.43405","1050.00301","1764.30834","15955.98366","22339.04525","289.70625","385.24517","4155.67128","2265.5429","516.17912","81.45842","7279.52407","1608.18831","568.76857","102.28682","5667.3644","1628.04374","411.00219","289.60828","5505.72772","4470.01838","731.31256","428.61796","9024.16522","5190.54504","968.45764","926.1275","9016.78866","8611.99394","0.28985","2.18293","1.18564","32.33916"
"2023051122","291.26563","301.44477","4255.15652","1891.59936","1249.65911","284.73292","24927.2536","2607.74475","710.7519","1253.26488","7606.49754","10616.3208","445.71097","710.5076","5570.33104","4641.70597","487.34128","287.45956","7176.18368","1027.22221","802.7036","211.93324","5493.67778","2407.54853","589.4264","616.06148","4973.87545","4612.44632","514.03734","162.01284","6881.08936","2597.58929","816.12254","495.85304","8602.53198","6983.51361","6.5837","19.33573","15.3202","29.46441"
"2023051123","285.54279","291.79397","2449.51125","3105.11467","2062.89719","88.47304","14148.85276","936.70695","771.60889","1541.14659","7271.367","12212.38783","507.82851","605.61515","6620.21166","4050.8303","714.34467","111.49059","5741.83618","2407.63259","490.8967","204.78638","3594.36797","2957.85237","2059.5428","743.36319","6935.60101","6442.98041","607.09204","450.62656","7198.52287","5483.30862","972.51843","1028.31884","9176.22009","6500.51969","22.81954","131.85401","28.9476","114.26946"
"2023051200","663.67236","349.09074","4037.74395","2484.25184","2375.98155","232.25019","19919.90703","2222.67489","744.89995","313.37463","8287.56412","3478.88089","1513.34099","537.39702","4267.41588","2932.6078","335.99272","159.58935","2456.18718","2291.06971","318.58867","425.73454","3634.1074","1574.13346","1714.38467","1968.08822","7818.57252","5274.54582","1256.63881","316.06421","7606.54281","5645.24765","1143.69653","1144.47559","11497.87441","7436.34893","0.72148","24.56151","1.37957","90.54453"
"2023051201","668.89686","332.37723","4905.84173","2520.13791","1955.24927","875.51497","16931.74473","2290.06786","610.59057","261.10293","6591.80571","2785.83358","330.01856","604.90774","4610.06784","2921.23167","429.60191","157.60435","3498.01392","1477.49229","554.28391","287.68562","5085.79258","1389.70478","1180.93012","460.89618","6415.42223","3116.54864","1005.76324","386.54439","8923.16793","4242.09105","1825.20285","593.82604","8535.00441","8209.76054","0.34007","19.6183","1.246","232.06103"
"2023051202","1199.79927","372.66028","6941.30766","2780.79485","676.75439","420.06576","7329.42319","2088.00972","595.23504","287.1101","6204.05758","3336.46881","289.19612","555.1688","2516.77423","3412.71682","588.83588","150.45958","5563.99299","1264.45072","549.66371","141.73199","3131.93932","1657.75889","749.84973","543.8079","6393.25511","5505.89338","1456.75197","716.35055","7287.56873","4254.52033","1248.97769","1090.67233","11175.27768","8522.73944","3.99402","8.00647","4.39729","61.83769"
"2023051203","1145.65551","130.25808","5003.57326","2446.13512","1264.02732","153.89984","6447.87057","2012.23171","925.3261","594.99004","11066.50309","1965.88337","253.71785","825.62723","3776.24416","4623.90712","314.77577","65.66737","4115.10621","1461.73448","190.95856","286.37313","3119.49047","2594.10678","847.55164","498.73574","6260.57635","5413.58399","721.85355","925.61201","8926.93508","6202.53871","1484.10064","1017.14573","12923.61208","5486.33382","3.23","11.52659","9.32264","158.38737"
"2023051204","805.25344","285.47501","4964.20199","2210.52521","765.33477","94.63441","3682.33925","1677.56386","664.19119","288.18707","3790.78663","1695.85641","351.05625","537.06861","2953.52572","2064.00268","348.25738","73.4086","4572.08445","2513.82629","237.91136","215.78674","2152.34534","2565.10158","756.17787","360.15877","5071.62358","4349.39668","500.08892","897.35919","6224.44465","7162.87252","921.71788","604.92258","10475.23793","6218.12161","0.1109","19.89252","0.25087","150.68068"
"2023051205","2104.36444","880.09989","7340.42273","2403.39929","542.41469","122.132","4172.31939","1534.55367","453.16354","164.76561","4420.14234","1428.58631","315.22573","120.94179","1979.69977","1961.34722","347.15053","115.5579","2919.65358","1654.10241","270.31347","344.86283","2399.3971","1482.88339","417.27582","306.99529","3181.13089","3377.45975","1300.15456","540.39555","5861.32009","6110.92569","1578.09895","1114.20016","12986.9826","8762.14553","0.00034","58.16513","0.00013","32.87922"
"2023051206","1371.98155","737.94549","8021.76808","3007.35649","686.9269","216.22127","8123.1068","1722.5353","916.68611","135.27688","2964.62811","2414.19935","294.00077","168.11339","1926.3643","1380.99398","232.53301","94.39145","2185.07431","1435.15404","199.55972","443.06433","2055.81171","1883.9161","753.62789","151.03758","4014.03769","2405.5547","2188.40387","438.77683","9825.90493","3139.9637","1572.92931","1496.17932","9701.03345","10157.92873","0.00238","0.177","0.00461","0.67046"
"2023051207","353.9719","639.43908","5356.05237","3693.7816","611.80793","193.77645","4658.66565","1901.41441","463.35367","185.58943","2009.58286","946.32446","422.029","332.9998","1821.27145","1303.35436","113.46941","829.35459","3007.75179","1643.58615","73.90142","152.85675","1408.35092","1302.10659","163.58537","148.48096","2419.8327","2531.68715","936.19963","413.16521","8281.22445","2705.63412","583.86632","1608.36347","7569.75952","7683.49187","0","0.01059","0","0.02712"
"2023051208","244.6944","170.66173","5730.15956","2305.86167","148.86402","127.72822","3654.09677","945.64467","377.4718","52.93766","2519.63309","1152.91109","185.03655","73.66681","2328.77379","1710.51724","131.12389","49.23484","3283.69012","407.8317","60.22616","284.3128","791.51562","1001.27301","89.99796","97.70174","1145.9111","1209.0443","216.80172","174.64917","6070.31242","1720.66173","507.9816","716.91081","6613.29482","7779.84482","1e-05","0","1e-05","0"
"2023051209","113.79332","150.69863","759.0477","605.24437","65.10725","35.74602","1567.44668","229.23245","291.12792","15.74583","407.04427","192.30257","54.71513","39.23796","595.6908","2548.30014","31.51558","98.64913","210.83554","188.06129","35.89978","100.24205","327.55666","735.48759","69.08392","50.04718","1127.1724","586.58807","148.61922","88.78911","2635.02903","738.84287","194.34234","262.34302","3252.84172","2535.62482","0","0","0","0"
"2023051210","91.69612","101.82322","297.27934","199.64758","33.65208","12.13591","500.77842","131.36709","281.46886","8.27672","808.56801","84.91228","13.06234","15.42306","64.78861","431.09913","60.17754","1.69616","355.17477","4.50373","21.03798","59.02177","278.50363","308.14452","50.86154","35.30882","951.5701","333.12846","102.45373","19.54982","1332.67563","1189.90267","125.85112","80.39051","1974.04576","507.24516","0","0","0","0"
"2023051211","54.48309","77.49779","172.39838","143.39379","2.29569","0.08076","12.61259","0.06798","249.98098","3.73506","134.66347","24.26761","20.0724","12.75871","225.97805","352.61016","17.27512","6.0476","282.47267","32.47393","28.64348","12.95831","312.87199","167.11733","16.88711","26.16924","214.27624","145.19957","1129.04288","9.52153","1360.27728","584.5048","101.53779","27.88384","826.65821","112.55535","0","0","0","0"
"2023051212","103.38061","9.61812","335.59546","146.158","42.65689","20.51467","1058.13044","799.69817","111.83503","13.612","136.2221","330.01725","11.38681","18.19287","75.62911","514.04168","28.35726","15.56654","853.46076","23.67916","28.72961","6.53867","407.36869","9.29693","11.01283","14.39217","47.55993","368.28306","60.67938","9.83002","1745.76967","42.05846","148.0942","28.25105","1018.72511","263.32485","0","0","0","0"
"2023051213","10.78425","0.49351","54.00447","12.92918","49.68006","15.01706","961.77705","382.29547","0","0","0","0","7.58731","16.81617","71.93878","471.24464","23.71641","7.95281","321.11203","146.94893","72.44274","11.37788","945.45587","45.88015","35.69716","60.29541","363.00349","922.24338","100.55952","64.88313","772.44619","1071.25913","679.57635","59.0614","1900.38005","567.64063","0","0","0","0"
"2023051214","160.03975","24.70987","1398.34137","678.62194","66.7258","27.00299","1544.88065","646.8795","1356.12083","52.2832","1212.68148","789.13085","42.03472","27.45469","331.88724","668.4858","35.88393","20.64504","689.92733","424.99436","40.63908","21.44186","602.17947","379.57169","63.19839","66.06779","1048.27812","1385.56642","155.86183","96.68141","2349.59635","1279.42143","425.01355","135.3324","3624.64281","1347.3923","0","0","0","0"
"2023051215","267.77828","162.75363","3939.14151","1467.75783","121.31311","49.07012","2277.70424","785.26017","868.13487","132.90197","3491.13839","2694.19338","35.82804","60.17869","433.12134","1356.53943","293.81309","52.98861","851.24434","694.84678","99.17031","53.47641","1077.44939","1417.95903","222.71256","159.98102","4560.77623","1538.93877","122.74785","185.92428","2120.97868","2555.8282","570.75751","371.8525","6399.35232","4050.40939","0.00071","0.05975","0.00066","0.07484"
"2023051216","305.83312","145.75379","4251.1746","2215.34092","851.17605","195.70133","11453.68957","1444.89253","576.14054","368.91361","3896.7951","5295.02685","160.36351","139.09646","2084.04735","1528.21088","349.34993","56.05779","4044.19229","941.11279","414.23936","281.11727","5788.63139","1213.06001","679.39625","519.44091","7121.4372","3778.43308","437.70959","319.08609","7001.73597","2993.53172","798.94319","387.47812","8522.21111","5952.37196","2.68641","2.02946","110.36533","21.20203"
"2023051217","597.0761","146.55621","3762.3372","3123.6394","1487.66511","276.03535","16592.12882","1814.80307","700.08919","517.51411","5318.34542","4851.04137","422.00875","198.42344","4715.73405","1747.0057","315.81746","101.03745","4450.13036","858.5513","315.86633","142.8758","4431.91971","1241.71632","989.61498","554.23477","10563.17691","3592.61174","563.49489","341.31442","10910.81835","4038.26976","1132.26734","532.62224","11130.52298","6947.0109","1.1363","2.94046","2.25727","12.99772"
"2023051218","975.18015","185.92815","5417.59278","1962.19098","2270.58717","727.74732","21177.97188","3206.51097","901.07617","342.68039","7198.26963","4077.53279","399.62963","299.59189","4881.86435","2482.92602","343.9068","123.0358","4318.81461","726.60457","532.38423","135.37174","4748.4384","1544.71074","793.38438","359.77431","9213.89708","4142.46009","907.40392","691.11412","9458.10445","4203.88601","1286.62872","903.28988","11299.47454","9159.59273","0.5812","5.87159","1.7459","113.05417"
"2023051219","560.89121","436.32603","4112.5375","3579.35956","1120.36722","349.29615","13558.70808","3087.29659","781.1694","536.50065","4937.76621","5124.13725","401.01675","370.42125","4826.23407","2375.92221","413.50199","135.98862","4482.56316","1351.64303","384.41427","252.60851","4053.89761","1722.71531","1072.24479","495.61224","11073.51523","5048.22971","897.76987","540.01539","10565.38068","3620.96314","1559.88018","682.1038","13713.91348","8131.95865","3.9265","54.01522","28.27892","122.93029"
"2023051220","589.12836","310.73604","5746.18563","3058.57333","1221.40317","343.69634","16541.23321","2800.95218","2383.3746","1048.03448","8962.99227","12156.91727","357.36164","236.13531","5773.25813","5269.58531","345.3321","164.19699","2833.33593","1323.02334","932.17069","438.02912","7375.5558","2931.46399","877.8509","379.96286","11102.25622","6223.78289","1019.51565","836.40675","13252.06306","6915.15903","1591.40603","1317.74724","14253.18497","10042.60262","0.34095","38.36292","0.35725","46.54911"
"2023051221","333.60893","353.234","5259.59016","2070.67138","882.22498","343.76828","13833.35345","2587.45643","2060.92652","2022.97199","22263.36618","21979.85021","251.61044","685.85377","7461.79636","3662.71231","310.60229","130.69892","5093.81752","1449.84625","363.70309","465.01454","7835.19446","2754.3947","681.4281","234.04171","8654.64454","3598.54825","574.71667","640.79401","10411.75734","6395.4009","1347.40263","1015.6821","13416.51081","8478.26779","1.34382","29.52055","16.94094","85.15812"
"2023051222","454.61731","242.47617","4073.56058","1376.18938","1221.79608","324.28875","16063.95357","3086.7958","1047.76584","807.06829","11556.99439","16805.89188","434.25926","398.52182","6362.99105","4831.96367","1346.69263","250.05258","3899.04332","2832.65985","457.91602","60.36665","6118.57982","556.87089","622.5437","587.80265","7078.98093","5175.80333","910.94348","338.23548","10753.86858","3422.84511","933.20449","582.292","12722.5272","9051.15913","0.1881","1.4233","0.09861","24.18353"
"2023051223","678.24372","399.37137","4381.23831","1753.5233","1673.14825","297.66051","15457.99531","3069.03832","1058.7043","658.38146","8764.00847","7045.66911","838.13146","315.69103","9709.88352","2796.53369","1822.45778","114.78577","6115.1535","2800.57787","402.7488","441.47591","5261.01831","2382.7846","1257.4679","371.93127","6453.95322","6000.73585","593.18213","417.15322","7985.00988","3263.57615","1032.51908","571.64291","12212.995","5531.28866","2.90237","17.63434","17.18536","62.94237"
"2023051300","1583.51467","213.49306","5031.28467","2031.73458","1395.28249","668.43579","14008.09","3101.55016","785.00037","560.75867","6773.69544","5418.69512","491.6746","183.63027","7657.64903","1757.56271","663.06155","122.88598","4280.66637","1822.84","739.24693","269.06091","5511.51211","1358.96862","880.20342","472.32808","15245.96656","5019.04979","905.57195","294.93893","7491.94424","4893.03753","1546.92698","594.48883","13925.55305","6926.74472","2.78041","14.30954","93.10107","56.83061"
"2023051301","558.93858","277.20876","3793.82049","2911.57978","2428.99613","270.86162","12623.56744","1468.57226","729.59738","295.25906","6737.49593","8135.8034","564.83223","235.84338","7585.5006","2669.80041","382.43848","106.62557","4291.10977","1221.0272","918.71525","101.93446","4880.91214","1117.03797","949.34923","293.57888","8386.46402","4230.58432","723.42308","743.94184","8245.83935","5520.48813","1724.65524","548.10631","13925.05051","6162.05206","1.47194","3.1221","13.06659","38.50485"
"2023051302","619.38458","243.36032","7063.57277","2141.34547","612.97162","566.51834","8659.87892","1358.987","514.76195","326.42192","5502.80081","3530.18106","538.31266","978.69296","4038.31013","3744.83909","195.02372","123.07555","1835.9206","1366.1491","540.6417","287.97921","3650.29426","1907.13272","714.87168","544.57631","6293.34189","3464.01261","1091.71406","1118.35739","7580.60799","5313.90952","1428.03423","997.59164","15006.21119","8786.52904","17.87646","16.39232","65.82722","16.04783"
"2023051303","1630.34176","575.93219","7528.43451","2193.61649","360.61268","179.37608","5804.1588","821.48254","436.357","858.62563","2984.0077","3124.77093","1011.9045","632.13311","4696.64572","2097.11804","234.00731","86.14798","1464.30766","1333.09586","319.33428","275.48057","2357.422","1238.68585","994.38927","622.71441","7716.04789","4446.86585","810.35913","535.21128","8940.97992","4941.20199","1265.90467","953.19436","12487.03836","7037.29519","2.09353","14.01681","132.99809","60.80704"
"2023051304","1510.90972","274.10678","7829.17252","2414.65985","910.60906","105.69797","7889.98458","490.45335","297.39341","190.14068","3489.65562","1848.38514","189.05266","441.32491","2035.05809","1891.48543","276.91859","106.29941","1492.23344","1783.5798","251.03142","732.63495","1863.57507","2435.28882","706.70336","322.67416","5848.39953","3659.24977","1279.35198","640.73515","8004.90906","7085.6299","1378.03572","1075.98023","13972.72578","8614.42433","0.89965","0.17267","3.72513","0.50295"
"2023051305","1845.79726","453.58649","8007.00376","2842.3908","586.30141","95.5245","3738.24849","1005.26991","289.4611","359.08624","2740.34502","1328.38993","219.67809","351.59341","2084.21867","3392.66256","252.85056","197.24435","1769.01895","1252.91431","450.36316","762.64043","2574.64808","3050.82954","541.1101","382.42885","5102.21958","6326.93986","924.43195","987.66297","7318.42893","6851.07392","2052.79966","933.63693","9535.51762","7886.26546","3.23623","0.02344","0.30695","0.00599"
"2023051306","1684.20534","322.60548","7699.50847","4187.74655","407.39949","258.92126","4886.58255","3001.08434","270.65864","139.12825","3254.0041","1614.05708","543.70377","454.88264","4096.89037","923.97328","112.69865","320.87064","1035.90254","933.33291","157.51582","391.68373","5393.53217","2378.68176","422.0399","615.95848","4321.83129","4493.08681","522.59006","500.16649","7120.56054","5325.78851","1865.69033","702.16133","13131.17302","11061.39933","0","0","0","0"
